GMT,SWEAT index,Showalter index,LIFTED index,K index,Cross totals index,Vertical totals index,Totals totals index,TLCL,PLCL,CINE,CAPE,PRECIPITABLE WATER,1000-500 THICKNESS,prob,Date,TH
12,226.5,6.1,0.8,18.9,19.5,21.9,41.4,289.76,842.15,-345.5,39.4,36.6,5784,,07/10/2018,0
0,188.0,4.3,-2.9,18.6,17.4,24.1,41.5,294.35,932.91,0.0,0.0,28.4,5760,,08/10/2018,0
12,132.1,5.6,1.2,5.9,12.5,23.8,36.3,287.42,807.36,-598.9,10.4,23.1,5782,,08/10/2018,0
0,147.4,5.4,-2.3,3.0,13.0,22.8,35.8,296.06,962.52,-67.0,856.7,27.5,5764,,09/10/2018,0
12,207.5,12.2,10.7,7.3,18.1,22.2,40.3,276.12,727.63,0.0,0.0,37.0,5787,,09/10/2018,0
0,152.1,6.7,-0.8,31.1,14.3,22.8,37.1,295.5,974.96,-27.2,376.5,51.9,5760,,10/10/2018,0
12,229.1,7.2,-0.1,36.2,20.3,22.7,43.0,295.23,977.58,-44.5,30.8,58.5,5780,,10/10/2018,0
0,224.2,7.6,0.7,37.2,20.8,22.3,43.1,294.49,972.46,-43.4,0.7,60.8,5771,,11/10/2018,1
12,248.5,5.1,-2.6,26.2,20.6,22.4,43.0,295.61,950.3,-33.3,747.8,48.8,5780,,11/10/2018,1
0,275.2,3.5,-2.7,34.4,24.4,26.5,50.9,293.34,957.44,-174.3,48.3,50.7,5767,,12/10/2018,0
12,203.5,5.8,-3.0,26.0,15.2,22.6,37.8,298.34,1002.55,-0.1,3.4,51.9,5761,,12/10/2018,0
0,240.2,9.9,3.1,35.3,19.4,21.0,40.4,294.15,977.71,0.0,0.0,55.2,5785,,13/10/2018,1
12,255.9,8.7,1.8,37.0,20.6,21.4,42.0,294.67,980.24,-56.2,37.7,51.8,5772,,13/10/2018,1
0,195.3,9.7,3.1,22.4,14.4,20.7,35.1,294.37,986.13,-5.5,0.8,40.8,5777,,14/10/2018,0
12,169.0,7.2,1.7,20.2,13.9,21.6,35.5,290.71,878.9,-226.0,19.2,40.1,5785,,14/10/2018,0
0,194.6,10.0,6.1,5.3,17.4,20.8,38.2,286.96,883.72,0.0,0.0,36.6,5765,,15/10/2018,0
12,148.7,7.1,2.4,0.8,13.2,22.0,35.2,287.61,826.13,0.0,0.0,29.9,5787,,15/10/2018,0
0,97.0,8.0,0.7,-4.5,8.1,20.9,29.0,294.54,961.72,-60.6,12.5,29.4,5779,,16/10/2018,0
12,86.5,9.1,5.6,-2.8,8.2,21.8,30.0,284.11,795.18,0.0,0.0,24.3,5790,,16/10/2018,0
0,121.4,7.5,1.8,-0.4,12.1,22.2,34.3,291.43,927.72,0.0,0.0,25.9,5768,,17/10/2018,0
12,169.0,6.0,0.4,3.5,16.2,21.6,37.8,290.38,866.2,-238.8,4.0,31.1,5787,,17/10/2018,0
0,181.1,4.4,-3.4,7.2,17.9,23.3,41.2,296.38,980.69,-36.5,101.3,34.3,5770,,18/10/2018,0
12,177.3,3.8,-2.6,8.5,17.3,24.1,41.4,292.08,872.88,-220.7,62.8,36.8,5786,,18/10/2018,0
0,189.8,3.0,-3.5,15.3,18.6,24.6,43.2,299.06,1010.86,-0.5,0.8,37.0,5773,,19/10/2018,0
12,77.0,3.7,-0.5,4.5,9.7,26.8,36.5,286.39,798.23,-784.6,35.7,26.8,5786,,19/10/2018,0
0,166.7,3.6,-3.4,14.7,17.7,25.7,43.4,294.87,956.11,-106.9,777.3,34.4,5762,,20/10/2018,0
12,219.5,3.4,-1.4,19.9,22.2,25.3,47.5,288.69,840.07,-412.1,0.6,43.4,5789,,20/10/2018,0
0,136.4,3.8,-2.2,13.4,15.0,25.4,40.4,292.94,938.68,-211.6,196.4,32.0,5765,,21/10/2018,0
12,176.4,3.2,-1.9,18.4,20.2,25.1,45.3,288.75,838.58,-474.0,179.3,33.6,5779,,21/10/2018,0
0,66.4,5.1,-0.6,7.0,7.6,26.5,34.1,291.37,915.18,-245.6,83.4,28.5,5754,,22/10/2018,0
12,106.8,5.6,2.9,18.7,10.3,26.5,36.8,283.37,784.49,0.0,0.0,29.7,5765,,22/10/2018,0
0,165.9,2.9,-4.5,9.8,17.2,25.5,42.7,295.96,978.1,-50.2,1189.5,31.5,5740,,23/10/2018,0
12,98.5,4.3,-1.6,5.2,10.5,24.6,35.1,291.01,857.89,-280.1,1018.6,30.9,5758,,23/10/2018,0
0,193.6,4.1,-2.4,32.1,19.9,23.5,43.4,293.24,927.14,-86.3,936.1,38.8,5726,,24/10/2018,0
12,209.1,4.5,-1.6,28.5,19.0,23.4,42.4,292.14,898.18,-139.7,826.3,36.1,5736,,24/10/2018,0
0,75.3,8.8,5.6,3.2,7.8,23.0,30.8,284.42,845.99,0.0,0.0,16.0,5719,,25/10/2018,0
12,50.4,8.1,6.0,0.9,3.2,23.1,26.3,280.27,766.01,0.0,0.0,17.9,5740,,25/10/2018,0
0,76.7,5.5,-1.4,1.3,9.9,22.1,32.0,295.53,1002.64,-43.5,109.5,21.3,5733,,26/10/2018,0
12,115.3,9.0,5.8,2.9,12.2,20.7,32.9,282.57,796.62,0.0,0.0,24.1,5749,,26/10/2018,0
0,158.4,8.5,5.0,5.9,15.6,20.5,36.1,284.66,841.6,0.0,0.0,23.1,5740,,27/10/2018,0
12,177.4,5.1,1.5,10.2,19.6,22.5,42.1,286.84,842.32,-594.3,4.5,36.2,5748,,27/10/2018,0
0,31.0,6.9,2.6,21.2,7.2,24.4,31.6,288.82,909.16,-275.7,2.7,36.4,5725,,28/10/2018,0
12,142.0,4.2,-1.3,31.8,16.8,24.6,41.4,290.98,908.8,-118.5,182.3,42.9,5723,,28/10/2018,0
0,198.6,4.9,-0.3,33.4,20.4,23.2,43.6,292.6,971.67,-45.8,0.4,45.1,5711,,29/10/2018,0
12,213.7,7.5,2.6,32.4,19.0,21.7,40.7,291.79,956.85,0.0,0.0,47.0,5723,,29/10/2018,0
0,198.2,8.4,3.4,32.9,19.7,23.1,42.8,290.25,948.72,0.0,0.0,41.3,5724,,30/10/2018,0
12,211.2,4.4,-1.4,35.1,21.7,23.1,44.8,292.51,945.3,-36.0,0.4,47.6,5717,,30/10/2018,0
0,222.9,7.2,2.8,33.6,20.7,23.3,44.0,290.87,953.26,-216.5,0.3,50.4,5726,,31/10/2018,0
12,188.1,5.9,0.2,30.5,17.6,21.8,39.4,291.95,904.53,-138.3,202.6,45.9,5745,,31/10/2018,0
0,178.4,7.7,2.1,29.3,17.8,21.6,39.4,293.24,970.7,-72.1,23.5,39.8,5734,,01/11/2018,0
12,195.9,5.5,-1.3,23.5,18.7,21.7,40.4,293.14,907.88,-99.8,959.9,38.3,5757,,01/11/2018,0
0,170.1,7.0,0.3,23.6,17.9,22.3,40.2,293.73,959.12,-45.6,92.6,37.0,5745,,02/11/2018,0
12,217.9,5.5,-1.0,33.4,19.5,21.3,40.8,292.63,901.38,-118.5,205.6,42.7,5761,,02/11/2018,0
0,163.6,8.8,4.4,29.4,15.5,21.8,37.3,290.14,927.09,-195.4,10.0,36.4,5742,,03/11/2018,0
12,199.3,3.6,-2.9,14.1,19.3,22.1,41.4,293.28,896.85,-146.3,1597.1,35.8,5763,,03/11/2018,0
0,173.7,5.0,-2.8,24.0,17.0,22.5,39.5,296.76,990.47,-22.2,1585.9,35.9,5749,,04/11/2018,0
12,198.8,4.8,-1.4,16.5,17.6,23.1,40.7,291.75,880.57,-178.2,112.5,33.5,5766,,04/11/2018,0
0,194.7,5.4,-2.5,31.6,17.4,23.0,40.4,296.02,977.52,-39.9,1346.0,37.5,5758,,05/11/2018,0
12,186.5,4.4,-1.2,30.7,16.9,23.8,40.7,291.02,867.04,-232.4,123.3,40.5,5767,,05/11/2018,0
0,209.9,7.8,4.1,18.5,19.6,24.4,44.0,286.49,870.77,0.0,0.0,37.8,5756,,06/11/2018,0
12,130.1,5.2,1.3,-17.8,13.4,24.8,38.2,285.86,808.7,-587.4,16.8,27.8,5768,,06/11/2018,0
0,184.6,10.7,9.1,34.0,18.1,23.6,41.7,280.84,820.44,0.0,0.0,46.1,5735,,07/11/2018,0
12,220.2,5.7,0.4,-5.3,20.7,22.6,43.3,290.61,908.95,-123.3,0.0,31.7,5737,,07/11/2018,0
0,134.6,8.2,4.2,-11.3,14.9,22.4,37.3,289.2,942.94,0.0,0.0,24.8,5717,,08/11/2018,0
12,149.9,6.6,3.1,-23.1,15.8,21.3,37.1,285.96,836.32,0.0,0.0,22.4,5734,,08/11/2018,0
0,134.4,10.7,7.1,-17.3,13.2,19.1,32.3,287.3,923.05,0.0,0.0,17.6,5719,,09/11/2018,0
12,143.0,8.0,5.2,-4.6,14.8,21.2,36.0,283.44,819.68,0.0,0.0,21.7,5737,,09/11/2018,0
0,112.4,7.7,3.7,2.5,13.4,21.3,34.7,287.88,919.72,0.0,0.0,18.7,5716,,10/11/2018,0
12,89.9,6.5,3.4,-2.7,11.6,22.4,34.0,284.79,834.13,0.0,0.0,20.9,5743,,10/11/2018,0
0,119.8,7.1,2.5,0.2,13.9,22.0,35.9,290.48,954.31,0.0,0.0,23.5,5728,,11/11/2018,0
12,100.7,5.5,1.1,-0.8,12.7,23.5,36.2,288.02,867.63,-531.2,3.4,22.7,5754,,11/11/2018,0
0,42.7,8.9,4.1,-3.6,3.7,23.8,27.5,289.01,919.27,0.0,0.0,19.8,5737,,12/11/2018,0
12,42.7,9.2,5.7,-12.2,3.9,21.0,24.9,286.08,840.53,0.0,0.0,20.9,5748,,12/11/2018,0
0,52.4,12.0,10.6,1.0,-0.3,23.8,23.5,281.46,848.22,0.0,0.0,20.3,5728,,13/11/2018,0
12,128.7,6.7,2.9,10.5,12.3,22.0,34.3,287.03,848.31,0.0,0.0,24.7,5740,,13/11/2018,0
0,88.9,10.1,5.4,6.2,5.7,22.4,28.1,290.58,945.79,0.0,0.0,24.3,5727,,14/11/2018,0
12,124.1,7.2,1.9,14.7,8.4,22.4,30.8,290.37,881.3,-206.4,122.5,26.3,5736,,14/11/2018,0
0,114.0,10.0,4.8,11.5,7.9,21.6,29.5,292.31,969.82,-158.1,13.2,23.5,5731,,15/11/2018,0
12,141.0,7.0,3.1,10.5,11.9,22.5,34.4,286.23,817.98,-516.1,35.8,22.4,5752,,15/11/2018,0
0,139.1,9.5,5.5,-3.6,12.3,22.9,35.2,287.38,890.07,-234.5,16.7,19.6,5739,,16/11/2018,0
12,118.0,6.2,3.5,-0.8,11.2,24.4,35.6,283.62,795.14,-774.4,7.9,23.3,5753,,16/11/2018,0
12,166.7,8.1,5.0,4.1,12.3,22.3,34.6,284.92,822.34,0.0,0.0,26.0,5743,,17/11/2018,0
0,177.0,11.0,8.6,16.3,16.4,22.2,38.6,282.83,851.3,0.0,0.0,28.8,5722,,18/11/2018,0
12,147.5,8.8,5.7,14.6,13.9,22.6,36.5,283.35,820.39,0.0,0.0,25.5,5740,,18/11/2018,0
0,116.3,10.7,8.3,9.8,13.2,21.2,34.4,282.55,847.37,0.0,0.0,25.7,5725,,19/11/2018,0
12,160.1,8.4,4.8,-0.1,15.4,20.9,36.3,284.29,824.2,0.0,0.0,22.6,5752,,19/11/2018,0
0,60.1,8.7,3.9,3.8,1.7,23.1,24.8,289.48,937.22,0.0,0.0,22.9,5733,,20/11/2018,0
12,98.4,6.3,2.1,-2.5,10.7,22.7,33.4,287.31,852.22,0.0,0.0,23.8,5747,,20/11/2018,0
0,103.9,8.6,4.1,4.1,9.3,21.3,30.6,288.44,907.8,-195.0,7.6,22.6,5724,,21/11/2018,0
12,92.2,9.6,8.2,-22.2,10.9,21.8,32.7,277.96,762.48,0.0,0.0,15.0,5747,,21/11/2018,0
0,102.7,9.7,4.5,-31.5,9.1,19.5,28.6,292.35,1009.61,-72.2,9.1,16.6,5738,,22/11/2018,0
12,106.8,12.6,10.6,-11.8,8.5,17.1,25.6,280.95,805.34,0.0,0.0,15.2,5753,,22/11/2018,0
0,110.4,18.8,19.4,-22.0,8.7,14.6,23.3,275.47,813.11,0.0,0.0,15.6,5745,,23/11/2018,0
12,99.8,9.8,7.1,-31.0,10.3,18.6,28.9,283.17,827.9,0.0,0.0,15.9,5756,,23/11/2018,0
0,89.9,13.3,11.1,-33.8,9.4,17.0,26.4,285.71,930.67,0.0,0.0,18.3,5741,,24/11/2018,0
12,125.3,10.7,7.8,-25.2,11.8,18.0,29.8,282.57,821.06,0.0,0.0,15.4,5758,,24/11/2018,0
0,110.2,11.1,7.6,-16.6,13.0,17.7,30.7,286.3,910.81,0.0,0.0,18.0,5746,,25/11/2018,0
12,151.8,8.4,5.0,-9.1,16.3,18.9,35.2,285.7,861.01,-304.2,0.0,22.6,5759,,25/11/2018,0
0,140.8,9.9,6.2,-15.3,15.6,18.2,33.8,287.04,916.92,-133.6,3.9,18.6,5744,,26/11/2018,0
12,142.2,15.1,15.2,0.9,15.9,19.3,35.2,267.98,685.93,0.0,0.0,20.6,5751,,26/11/2018,0
0,121.5,9.9,6.6,-10.6,15.2,18.9,34.1,286.12,907.67,-161.6,0.8,19.3,5735,,27/11/2018,0
12,116.8,9.8,5.8,-11.8,14.1,17.4,31.5,285.95,865.07,-239.2,6.2,19.1,5750,,27/11/2018,0
0,124.1,10.4,6.7,-17.6,14.3,17.0,31.3,286.4,893.26,-176.4,6.7,19.5,5744,,28/11/2018,0
12,110.0,10.7,7.9,-14.8,12.9,17.6,30.5,283.59,833.02,0.0,0.0,19.6,5768,,28/11/2018,0
0,109.7,15.3,12.5,-24.3,10.6,14.7,25.3,288.17,980.7,0.0,0.0,18.6,5748,,29/11/2018,0
12,146.3,11.5,9.5,-21.0,13.7,17.1,30.8,280.95,806.13,0.0,0.0,19.3,5753,,29/11/2018,0
0,124.5,11.5,8.0,-21.3,12.0,15.9,27.9,286.15,888.04,-197.7,19.9,20.5,5739,,30/11/2018,0
12,134.5,10.1,6.7,-2.1,13.9,18.1,32.0,284.22,841.93,-353.6,1.8,21.4,5748,,30/11/2018,0
0,135.0,7.9,3.4,-4.2,13.2,18.2,31.4,291.49,972.98,-49.3,82.4,22.3,5719,,01/12/2018,0
12,146.9,9.5,6.4,5.6,14.0,18.6,32.6,283.88,833.54,-401.9,23.5,22.7,5725,,01/12/2018,0
0,127.3,9.5,6.6,1.6,13.3,18.3,31.6,285.52,897.93,0.0,0.0,18.3,5707,,02/12/2018,0
12,153.7,8.4,5.5,4.3,15.3,19.2,34.5,283.98,846.33,-328.3,8.0,23.8,5716,,02/12/2018,0
0,122.7,10.8,8.1,0.3,12.2,16.8,29.0,284.55,880.94,-212.6,5.1,17.2,5701,,03/12/2018,0
12,111.5,11.1,8.6,-0.8,11.4,17.0,28.4,282.65,834.52,0.0,0.0,17.5,5723,,03/12/2018,0
0,127.1,14.4,13.1,-0.4,11.2,15.8,27.0,279.91,836.69,0.0,0.0,18.1,5714,,04/12/2018,0
12,129.0,11.6,9.0,0.4,11.2,17.3,28.5,282.47,834.64,0.0,0.0,22.5,5731,,04/12/2018,0
0,58.2,12.4,10.1,-11.1,-11.3,21.0,9.7,283.89,888.44,0.0,0.0,15.6,5717,,05/12/2018,0
12,48.5,8.8,6.4,3.5,-0.7,22.9,22.2,281.95,821.58,0.0,0.0,20.1,5722,,05/12/2018,0
0,95.9,8.3,6.4,-0.4,11.6,23.7,35.3,283.84,895.4,0.0,0.0,16.7,5695,,06/12/2018,0
12,123.6,5.8,3.4,-0.8,16.6,22.2,38.8,282.95,838.61,0.0,0.0,17.1,5699,,06/12/2018,0
0,110.5,7.6,5.3,-3.3,13.8,22.4,36.2,285.89,932.63,0.0,0.0,17.0,5671,,07/12/2018,0
12,93.0,1.8,-2.9,-2.5,13.9,22.4,36.3,291.41,937.3,-59.7,104.7,21.3,5680,,07/12/2018,0
0,97.8,7.9,6.3,-4.3,14.6,21.2,35.8,283.06,888.9,0.0,0.0,23.2,5667,,08/12/2018,0
12,109.4,7.3,3.9,-3.9,11.8,21.3,33.1,286.28,887.13,-158.5,1.3,18.9,5687,,08/12/2018,0
0,101.7,9.8,8.3,-2.9,12.6,19.9,32.5,283.06,888.9,0.0,0.0,16.8,5673,,09/12/2018,0
12,86.2,5.6,1.8,-0.4,12.5,22.3,34.8,287.11,886.67,-157.1,2.2,21.2,5680,,09/12/2018,0
0,86.2,8.2,6.5,1.1,13.6,22.5,36.1,283.52,888.66,0.0,0.0,15.7,5663,,10/12/2018,0
12,93.9,3.5,-0.1,3.5,14.1,25.5,39.6,287.57,891.75,-162.5,0.2,17.6,5683,,10/12/2018,0
0,77.6,8.9,6.7,16.3,3.6,23.5,27.1,284.99,904.89,0.0,0.0,19.4,5662,,11/12/2018,0
12,128.9,6.6,4.1,24.9,14.0,25.8,39.8,283.81,850.57,0.0,0.0,26.6,5671,,11/12/2018,0
0,169.2,14.5,16.4,-4.9,18.2,22.4,40.6,276.38,864.55,0.0,0.0,24.2,5678,,12/12/2018,0
12,121.7,5.4,2.5,-2.9,16.2,24.1,40.3,284.04,842.06,0.0,0.0,20.7,5690,,12/12/2018,0
0,142.9,6.1,1.8,6.7,15.5,22.2,37.7,291.45,1001.35,-70.8,5.9,21.5,5667,,13/12/2018,0
12,141.7,6.8,5.1,13.5,16.0,21.9,37.9,282.05,824.96,0.0,0.0,26.0,5679,,13/12/2018,0
0,99.1,8.3,5.8,23.0,11.4,23.2,34.6,287.25,941.25,0.0,0.0,30.5,5659,,14/12/2018,0
12,66.0,7.1,6.1,18.8,4.9,24.0,28.9,280.29,813.48,0.0,0.0,25.9,5674,,14/12/2018,0
0,75.7,11.5,9.4,10.7,6.4,19.1,25.5,283.93,895.34,0.0,0.0,21.8,5677,,15/12/2018,0
12,69.8,12.7,11.7,10.4,5.3,20.3,25.6,276.96,780.9,0.0,0.0,23.7,5697,,15/12/2018,0
0,54.3,14.6,14.1,12.6,5.7,24.2,29.9,280.21,868.02,0.0,0.0,31.3,5714,,16/12/2018,0
12,141.1,10.7,7.7,27.7,14.6,23.9,38.5,284.54,873.58,0.0,0.0,39.0,5722,,16/12/2018,0
0,167.2,13.0,10.4,30.0,16.7,20.6,37.3,286.35,944.98,0.0,0.0,47.1,5721,,17/12/2018,0
12,203.0,12.5,9.8,29.8,17.7,19.9,37.6,286.68,952.45,0.0,0.0,48.4,5722,,17/12/2018,0
0,228.3,12.8,11.6,31.2,18.4,21.5,39.9,285.43,958.47,0.0,0.0,48.0,5700,,18/12/2018,0
12,210.9,12.8,10.9,27.0,17.6,20.4,38.0,286.07,963.27,0.0,0.0,33.0,5700,,18/12/2018,0
0,165.1,14.7,15.1,2.7,15.6,19.7,35.3,284.8,993.92,0.0,0.0,23.6,5669,,19/12/2018,0
12,58.2,10.6,7.9,-12.2,-1.3,21.5,20.2,285.55,909.16,0.0,0.0,19.2,5721,,19/12/2018,0
0,52.4,12.7,10.4,-17.1,5.0,17.2,22.2,285.67,947.07,0.0,0.0,16.3,5719,,20/12/2018,0
12,69.8,11.0,8.4,-9.7,7.3,23.9,31.2,285.08,907.57,0.0,0.0,17.2,5735,,20/12/2018,0
0,66.0,12.6,11.1,-11.8,7.6,21.2,28.8,283.13,905.78,0.0,0.0,17.3,5704,,21/12/2018,0
12,77.6,8.9,6.3,-8.8,8.1,24.6,32.7,286.11,912.49,-114.1,0.0,18.3,5711,,21/12/2018,0
0,34.9,15.7,14.8,-15.5,5.9,22.5,28.4,281.91,906.36,0.0,0.0,13.8,5721,,23/12/2018,0
12,40.7,13.6,11.4,-14.3,4.9,22.8,27.7,282.2,855.79,0.0,0.0,20.3,5745,,23/12/2018,0
0,58.2,19.1,20.8,-15.2,5.7,22.3,28.0,276.28,869.48,0.0,0.0,13.7,5727,,24/12/2018,0
12,62.1,14.1,12.4,-17.9,3.9,20.0,23.9,282.19,854.41,0.0,0.0,21.6,5741,,24/12/2018,0
0,83.4,18.8,19.1,-18.5,4.2,18.0,22.2,277.47,851.18,0.0,0.0,13.8,5715,,25/12/2018,0
12,77.6,13.6,12.2,-8.5,4.6,20.6,25.2,281.92,855.45,0.0,0.0,17.9,5733,,25/12/2018,0
0,73.7,18.2,18.2,-20.1,-8.9,16.0,7.1,278.68,862.2,0.0,0.0,14.2,5714,,26/12/2018,0
12,60.1,17.0,17.0,-17.3,4.9,18.5,23.4,274.52,783.52,0.0,0.0,12.2,5720,,26/12/2018,0
0,164.7,17.6,17.9,-14.2,8.6,16.5,25.1,279.63,887.34,0.0,0.0,14.5,5683,,27/12/2018,0
12,106.7,14.6,14.8,-15.8,6.0,18.5,24.5,275.18,788.25,0.0,0.0,17.6,5673,,27/12/2018,0
0,89.2,14.2,15.8,-15.1,6.7,16.9,23.6,278.22,880.83,0.0,0.0,13.2,5614,,28/12/2018,0
12,106.7,14.4,15.2,-15.2,5.4,15.8,21.2,274.47,794.27,0.0,0.0,12.9,5624,,28/12/2018,0
0,91.2,13.5,15.1,-15.2,1.8,17.3,19.1,274.53,828.02,0.0,0.0,9.1,5611,,29/12/2018,0
12,77.6,14.2,15.3,-12.5,-1.9,20.3,18.4,275.44,808.81,0.0,0.0,11.6,5641,,29/12/2018,0
0,56.3,15.1,16.0,-13.4,0.7,20.3,21.0,278.11,881.18,0.0,0.0,11.3,5653,,30/12/2018,0
12,54.3,11.7,10.7,-12.1,-10.9,22.3,11.4,280.58,848.05,0.0,0.0,12.1,5672,,30/12/2018,0
0,46.6,18.8,20.1,-16.5,6.0,19.7,25.7,275.42,848.68,0.0,0.0,11.8,5675,,31/12/2018,0
12,60.1,14.0,12.7,-15.7,-10.0,19.3,9.3,280.2,840.74,0.0,0.0,12.6,5684,,31/12/2018,0
12,58.2,10.7,9.8,-12.6,-8.3,21.4,13.1,281.71,853.84,0.0,0.0,12.6,5688,,01/01/2019,0
0,67.9,15.5,14.9,-1.7,-8.7,19.3,10.6,281.07,882.98,0.0,0.0,12.1,5656,,02/01/2019,0
12,69.8,8.5,7.6,8.3,-1.5,24.1,22.6,279.97,824.38,0.0,0.0,14.7,5656,,02/01/2019,0
0,95.1,9.1,8.8,5.0,2.5,23.5,26.0,281.16,886.44,0.0,0.0,12.3,5628,,03/01/2019,0
12,102.8,13.1,14.1,-22.2,-5.4,21.1,15.7,271.3,741.2,0.0,0.0,10.7,5651,,03/01/2019,0
0,106.7,14.1,13.7,-7.6,3.3,18.7,22.0,280.03,872.67,0.0,0.0,11.1,5659,,04/01/2019,0
12,77.6,12.8,12.6,7.2,-9.9,22.4,12.5,275.35,788.07,0.0,0.0,13.0,5669,,04/01/2019,0
0,58.2,13.0,12.5,0.3,-8.9,21.7,12.8,280.21,879.9,0.0,0.0,11.9,5684,,05/01/2019,0
12,58.2,9.2,8.1,2.1,-2.6,25.1,22.5,278.84,819.66,0.0,0.0,13.9,5698,,05/01/2019,0
0,52.4,9.7,8.6,-7.0,2.5,26.2,28.7,282.18,896.26,0.0,0.0,11.9,5685,,06/01/2019,0
12,52.4,6.9,5.5,-9.9,6.7,26.9,33.6,279.63,814.22,0.0,0.0,12.5,5688,,06/01/2019,0
0,56.3,6.4,5.4,7.0,6.5,27.5,34.0,282.55,896.07,0.0,0.0,11.5,5650,,07/01/2019,0
12,77.6,3.9,2.7,5.3,5.5,29.4,34.9,279.52,804.58,0.0,0.0,13.4,5653,,07/01/2019,0
0,69.8,7.5,7.0,21.0,12.7,26.7,39.4,282.08,896.32,0.0,0.0,16.6,5622,,08/01/2019,0
12,70.3,6.1,5.4,-10.3,11.9,24.4,36.3,280.14,825.02,0.0,0.0,18.3,5649,,08/01/2019,0
0,92.7,4.5,3.9,12.9,18.5,25.4,43.9,281.58,879.07,0.0,0.0,18.3,5626,,09/01/2019,0
12,169.5,10.0,8.5,8.5,14.3,18.6,32.9,281.66,848.04,0.0,0.0,17.5,5653,,09/01/2019,0
0,75.7,13.3,14.1,-24.2,3.9,20.3,24.2,277.75,866.68,0.0,0.0,11.0,5654,,16/01/2019,0
0,71.8,7.9,6.5,-23.4,8.5,23.3,31.8,284.53,927.14,0.0,0.0,13.1,5630,,19/01/2019,0
12,60.1,7.3,6.6,9.4,-1.9,25.1,23.2,278.23,805.8,0.0,0.0,13.2,5657,,19/01/2019,0
0,81.5,10.8,9.5,4.8,2.3,21.6,23.9,283.39,912.09,0.0,0.0,17.6,5665,,20/01/2019,0
12,60.1,8.6,7.0,6.8,3.5,22.8,26.3,280.75,831.62,0.0,0.0,16.4,5694,,20/01/2019,0
0,77.6,9.6,7.9,0.1,8.4,23.1,31.5,283.68,905.5,0.0,0.0,15.4,5677,,21/01/2019,0
12,67.9,7.9,7.4,-0.5,8.4,24.6,33.0,277.88,793.27,0.0,0.0,16.0,5690,,21/01/2019,0
0,58.2,13.6,15.8,0.5,5.8,26.9,32.7,271.71,800.61,0.0,0.0,15.0,5666,,22/01/2019,0
12,54.3,3.7,1.2,3.6,7.6,28.8,36.4,282.54,825.67,0.0,0.0,15.0,5672,,22/01/2019,0
0,58.2,3.1,0.5,3.6,11.7,29.1,40.8,285.45,901.35,0.0,0.0,15.0,5651,,23/01/2019,0
12,97.5,4.2,1.4,8.6,14.1,25.0,39.1,284.23,837.4,0.0,0.0,20.1,5671,,23/01/2019,0
0,73.7,8.4,5.8,12.9,11.0,24.1,35.1,285.14,894.73,0.0,0.0,17.7,5661,,24/01/2019,0
12,143.9,7.0,4.5,22.3,15.9,22.5,38.4,282.65,820.97,-547.9,0.9,24.4,5675,,24/01/2019,0
0,84.4,6.2,3.2,8.9,12.5,25.5,38.0,286.74,920.15,0.0,0.0,20.1,5647,,25/01/2019,0
12,97.4,7.0,5.3,5.5,11.9,24.4,36.3,279.73,788.93,0.0,0.0,20.4,5663,,25/01/2019,0
0,88.3,8.4,5.6,16.1,10.7,23.0,33.7,286.37,920.3,-282.5,1.8,23.3,5651,,26/01/2019,0
12,100.2,7.9,4.7,11.8,10.9,21.9,32.8,285.07,857.8,-352.4,15.4,25.3,5662,,26/01/2019,0
0,75.6,6.4,4.0,23.8,13.8,25.3,39.1,285.95,926.62,0.0,0.0,25.3,5636,,27/01/2019,0
12,67.2,5.1,4.6,22.9,14.0,26.1,40.1,279.71,818.21,0.0,0.0,28.3,5641,,27/01/2019,0
0,71.4,6.5,4.7,23.9,13.9,26.6,40.5,285.63,944.29,0.0,0.0,26.6,5619,,28/01/2019,0
12,84.6,3.3,0.5,25.7,15.7,26.5,42.2,286.3,910.81,-180.2,35.5,26.3,5621,,28/01/2019,0
0,117.7,5.5,5.1,28.2,19.3,25.8,45.1,283.77,931.11,0.0,0.0,22.5,5586,,29/01/2019,0
12,143.0,9.5,10.1,-18.1,14.1,21.7,35.8,275.7,798.2,0.0,0.0,15.5,5588,,29/01/2019,0
0,71.8,13.1,14.8,-18.2,2.1,18.9,21.0,279.86,920.02,0.0,0.0,6.7,5638,,30/01/2019,0
12,56.3,12.8,13.4,-23.6,-20.8,20.6,-0.2,273.51,777.3,0.0,0.0,9.0,5663,,30/01/2019,0
0,44.6,11.8,11.8,2.9,-23.1,24.0,0.9,281.97,921.36,0.0,0.0,12.7,5670,,31/01/2019,0
12,36.9,8.8,7.2,7.1,-20.4,24.8,4.4,280.29,822.98,0.0,0.0,14.3,5697,,31/01/2019,0
0,91.4,7.3,5.4,-16.8,12.4,22.2,34.6,288.04,979.04,0.0,0.0,20.6,5637,,01/03/2019,0
12,140.9,6.4,5.1,-17.5,17.3,24.7,42.0,279.97,818.65,0.0,0.0,18.1,5659,,01/03/2019,0
0,50.4,13.2,12.5,-3.6,5.9,18.1,24.0,281.46,886.28,0.0,0.0,14.5,5676,,02/03/2019,0
12,60.1,10.7,9.6,4.8,5.1,21.8,26.9,277.55,785.78,0.0,0.0,15.3,5705,,02/03/2019,0
0,117.2,10.8,10.3,9.9,12.8,25.1,37.9,278.82,833.24,0.0,0.0,22.9,5694,,03/03/2019,0
